audit_id,slice,sample_id,dataset_id,source,language,task_type,query,schema_fields,temporal_metadata,gold_intent,human_answerability_correct,human_intent_correct,human_corrected_intent,human_notes,annotator_id
ha_266,non_worldbank_schema,paper09x_001508,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,stat_ranking_topk,Xep hang 5 nuoc cao nhat theo agriculture share gdp moi nhat.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""agriculture_share_gdp"", ""required_fields"": [""agriculture_share_gdp"", ""country"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""top_k"", ""task_type"": ""stat_ranking_topk"", ""temporal_filter"": ""latest_year"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_267,non_worldbank_schema,paper09x_001514,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,stat_unanswerable,Du bao agriculture share gdp nam sau theo thanh pho.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""forecast"", ""task_type"": ""stat_unanswerable"", ""temporal_filter"": ""future"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""forecast and city fields are not available""}",,,,,
ha_268,non_worldbank_schema,paper09x_001409,owid_life_expectancy_vietnam,Our World in Data Grapher API,en,temporal_before_after,Compare average life expectancy before and after 1986.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | life_expectancy:quantitative/measure,"{""distinct_years"": 74, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1950}","{""aggregation"": ""mean"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""life_expectancy"", ""required_fields"": [""country"", ""life_expectancy"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""mean"", ""task_type"": ""temporal_before_after"", ""temporal_filter"": ""before_after:1986"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_269,non_worldbank_schema,paper09x_001512,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,temporal_boundary_check,Dung dung mien nam co trong du lieu de ve agriculture share gdp tu nam dau tien den nam moi nhat.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""agriculture_share_gdp"", ""required_fields"": [""agriculture_share_gdp"", ""country"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_boundary_check"", ""temporal_filter"": ""1960-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_270,non_worldbank_schema,paper09x_001513,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,temporal_granularity_unanswerable,Ve xu huong hang thang cua agriculture share gdp cho Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_271,non_worldbank_schema,paper09x_001505,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,temporal_period_filter,So sanh agriculture share gdp theo country trong giai doan 2015-2024.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""agriculture_share_gdp"", ""required_fields"": [""agriculture_share_gdp"", ""country"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""comparison"", ""task_type"": ""temporal_period_filter"", ""temporal_filter"": ""2015-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_272,non_worldbank_schema,paper09x_001507,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,temporal_previous_window,Ve thap ky lien truoc cua agriculture share gdp truoc giai doan moi nhat.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""agriculture_share_gdp"", ""required_fields"": [""agriculture_share_gdp"", ""country"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_previous_window"", ""temporal_filter"": ""previous_10_years:2005-2014"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_273,non_worldbank_schema,paper09x_001506,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,temporal_recent_window,Cho toi bieu do 10 nam gan nhat cua agriculture share gdp o Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""agriculture_share_gdp"", ""required_fields"": [""agriculture_share_gdp"", ""country"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_recent_window"", ""temporal_filter"": ""last_10_years:2015-2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_274,non_worldbank_schema,paper09x_001504,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,temporal_trend,Ve xu huong agriculture share gdp cua Indonesia theo nam.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""agriculture_share_gdp"", ""required_fields"": [""agriculture_share_gdp"", ""country"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_trend"", ""temporal_filter"": ""all_years"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_275,non_worldbank_schema,paper09x_001415,owid_life_expectancy_vietnam,Our World in Data Grapher API,en,mixed_temporal_ranking,Which countries have the highest life expectancy in the latest year?,country_code:nominal/id | country:nominal/dimension | year:temporal/time | life_expectancy:quantitative/measure,"{""distinct_years"": 74, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1950}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""life_expectancy"", ""required_fields"": [""country"", ""life_expectancy"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""top_k"", ""task_type"": ""mixed_temporal_ranking"", ""temporal_filter"": ""latest_year"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_276,non_worldbank_schema,paper09x_001412,owid_life_expectancy_vietnam,Our World in Data Grapher API,en,stat_average_period,Show the average life expectancy by country during 2014-2023.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | life_expectancy:quantitative/measure,"{""distinct_years"": 74, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1950}","{""aggregation"": ""mean"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""life_expectancy"", ""required_fields"": [""country"", ""life_expectancy"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""mean"", ""task_type"": ""stat_average_period"", ""temporal_filter"": ""2014-2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_277,non_worldbank_schema,paper09x_001413,owid_life_expectancy_vietnam,Our World in Data Grapher API,en,stat_change,Show the change in life expectancy from 2014 to 2023 by country.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | life_expectancy:quantitative/measure,"{""distinct_years"": 74, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1950}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""life_expectancy"", ""required_fields"": [""country"", ""life_expectancy"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""difference"", ""task_type"": ""stat_change"", ""temporal_filter"": ""2014_to_2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_278,non_worldbank_schema,paper09x_001410,owid_life_expectancy_vietnam,Our World in Data Grapher API,en,stat_ranking_topk,Rank the top 5 countries by latest life expectancy.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | life_expectancy:quantitative/measure,"{""distinct_years"": 74, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1950}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""life_expectancy"", ""required_fields"": [""country"", ""life_expectancy"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""top_k"", ""task_type"": ""stat_ranking_topk"", ""temporal_filter"": ""latest_year"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_279,non_worldbank_schema,paper09x_001420,owid_life_expectancy_vietnam,Our World in Data Grapher API,en,stat_unanswerable,Show the forecasted life expectancy for next year by city.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | life_expectancy:quantitative/measure,"{""distinct_years"": 74, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1950}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""forecast"", ""task_type"": ""stat_unanswerable"", ""temporal_filter"": ""future"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""forecast and city fields are not available""}",,,,,
